Object Name,Bounding Box,Area,Overlap Area,Percentage
Bia_Truc_Bach,"(260, 239), (534, 539)",82200,82318.859375,100.14459777980535
Bia_Truc_Bach,"(254, 251), (474, 568)",69740,0.0,0.0
Bia_Truc_Bach,"(247, 264), (449, 593)",66458,0.0,0.0
Bia_Truc_Bach,"(228, 283), (420, 622)",65088,0.0,0.0
Bia_Truc_Bach,"(204, 304), (491, 666)",103894,0.0,0.0
Bia_Truc_Bach,"(176, 325), (433, 692)",94319,0.0,0.0
Bia_Truc_Bach,"(150, 337), (422, 680)",93296,0.0,0.0
Bia_Truc_Bach,"(122, 349), (407, 670)",91485,0.0,0.0
Bia_Truc_Bach,"(99, 358), (388, 685)",94503,0.0,0.0
Bia_Truc_Bach,"(77, 368), (384, 691)",99161,0.0,0.0
Bia_Truc_Bach,"(55, 375), (378, 694)",103037,0.0,0.0
Bia_Truc_Bach,"(34, 373), (365, 684)",102941,0.0,0.0
Bia_Truc_Bach,"(29, 372), (367, 683)",105118,0.0,0.0
Bia_Truc_Bach,"(26, 372), (364, 680)",104104,0.0,0.0
Bia_Truc_Bach,"(25, 370), (362, 671)",101437,0.0,0.0
Bia_Truc_Bach,"(27, 364), (358, 664)",99300,0.0,0.0
Bia_Truc_Bach,"(28, 360), (335, 653)",89951,0.0,0.0
Bia_Truc_Bach,"(31, 356), (336, 645)",88145,0.0,0.0
Bia_Truc_Bach,"(35, 352), (328, 642)",84970,0.0,0.0
Bia_Truc_Bach,"(40, 353), (330, 632)",80910,0.0,0.0
Bia_Truc_Bach,"(45, 358), (335, 624)",77140,0.0,0.0
Bia_Truc_Bach,"(49, 358), (335, 621)",75218,0.0,0.0
Bia_Truc_Bach,"(50, 355), (336, 620)",75790,0.0,0.0
Bia_Truc_Bach,"(57, 352), (337, 620)",75040,0.0,0.0
Bia_Truc_Bach,"(58, 349), (340, 619)",76140,0.0,0.0
Bia_Truc_Bach,"(58, 350), (342, 620)",76680,0.0,0.0
Bia_Truc_Bach,"(55, 352), (346, 622)",78570,0.0,0.0
Bia_Truc_Bach,"(49, 353), (346, 630)",82269,0.0,0.0
Bia_Truc_Bach,"(48, 355), (348, 635)",84000,0.0,0.0
Bia_Truc_Bach,"(45, 357), (349, 637)",85120,0.0,0.0
Bia_Truc_Bach,"(42, 360), (354, 642)",87984,0.0,0.0
Bia_Truc_Bach,"(47, 362), (359, 649)",89544,0.0,0.0
Bia_Truc_Bach,"(50, 363), (361, 651)",89568,0.0,0.0
Bia_Truc_Bach,"(54, 363), (366, 649)",89232,0.0,0.0
Bia_Truc_Bach,"(57, 362), (371, 651)",90746,0.0,0.0
Bia_Truc_Bach,"(59, 359), (375, 650)",91956,0.0,0.0
Bia_Truc_Bach,"(65, 358), (379, 649)",91374,0.0,0.0
Bia_Truc_Bach,"(73, 356), (381, 654)",91784,0.0,0.0
Bia_Truc_Bach,"(85, 358), (383, 647)",86122,0.0,0.0
Bia_Truc_Bach,"(92, 359), (386, 642)",83202,0.0,0.0
Bia_Truc_Bach,"(98, 361), (390, 642)",82052,0.0,0.0
Bia_Truc_Bach,"(105, 364), (391, 641)",79222,0.0,0.0
Bia_Truc_Bach,"(117, 366), (406, 643)",80053,0.0,0.0
Bia_Truc_Bach,"(124, 369), (416, 637)",78256,0.0,0.0
Bia_Truc_Bach,"(130, 372), (427, 645)",81081,0.0,0.0
Bia_Truc_Bach,"(139, 374), (433, 642)",78792,0.0,0.0
Bia_Truc_Bach,"(146, 372), (447, 663)",87591,0.0,0.0
Bia_Truc_Bach,"(157, 374), (464, 664)",89030,0.0,0.0
Bia_Truc_Bach,"(164, 374), (479, 656)",88830,86841.6640625,97.76163915625352
Bia_Truc_Bach,"(164, 374), (472, 662)",88704,86841.6640625,97.90050512096411
Bia_Truc_Bach,"(170, 376), (483, 668)",91396,90406.96875,98.91786155849272
Bia_Truc_Bach,"(170, 376), (486, 665)",91324,90406.96875,98.99584857211686
Bia_Truc_Bach,"(183, 377), (492, 673)",91464,90492.3671875,98.93768825712849
Bia_Truc_Bach,"(184, 376), (490, 673)",90882,90492.3671875,99.57127614654166
Bia_Truc_Bach,"(195, 375), (507, 684)",96408,0.0,0.0
Bia_Truc_Bach,"(210, 370), (512, 666)",89392,88944.7265625,99.49964936739305
Bia_Truc_Bach,"(211, 368), (514, 668)",90900,88944.7265625,97.84898411716172
Bia_Truc_Bach,"(223, 369), (523, 652)",84900,0.0,0.0
Bia_Truc_Bach,"(240, 371), (539, 653)",84318,0.0,0.0
Bia_Truc_Bach,"(254, 370), (548, 654)",83496,0.0,0.0
Bia_Truc_Bach,"(262, 366), (571, 656)",89610,0.0,0.0
Bia_Truc_Bach,"(291, 364), (592, 655)",87591,0.0,0.0
Bia_Truc_Bach,"(308, 362), (609, 655)",88193,0.0,0.0
Bia_Truc_Bach,"(322, 359), (634, 651)",91104,0.0,0.0
Bia_Truc_Bach,"(347, 359), (651, 645)",86944,0.0,0.0
Bia_Truc_Bach,"(367, 360), (683, 637)",87532,0.0,0.0
Bia_Truc_Bach,"(384, 359), (701, 634)",87175,0.0,0.0
Bia_Truc_Bach,"(406, 359), (732, 643)",92584,0.0,0.0
Bia_Truc_Bach,"(435, 359), (749, 624)",83210,0.0,0.0
Bia_Truc_Bach,"(454, 358), (771, 621)",83371,0.0,0.0
Bia_Truc_Bach,"(468, 353), (811, 624)",92953,0.0,0.0
